repository,pr_number,author,primary_reviewer,first_review_latency_hours,discussion_volume,loc_changed,prior_prs,acceptance_rate,formal_reviews,experience_category
dotnet/maui,33447,PureWeen,copilot-pull-request-reviewer,0.03,2,2,205,0.86,472,Core Reviewer
dotnet/maui,33446,dotnet-maestro,rmarinho,20.25,3,24,0,0.0,0,Novice
dotnet/maui,33442,copilot-swe-agent,copilot-pull-request-reviewer,0.54,8,24,0,0.0,0,Novice
dotnet/maui,33441,TamilarasanSF4853,copilot-pull-request-reviewer,1.01,12,4,57,0.96,0,Reliable Author
dotnet/maui,33440,CathyZhu0110,copilot-pull-request-reviewer,24.14,9,1232,2,1.0,0,Reliable Author
dotnet/maui,33435,PureWeen,copilot-pull-request-reviewer,0.07,1,176,205,0.86,472,Core Reviewer
dotnet/maui,33434,copilot-swe-agent,copilot-pull-request-reviewer,2.09,6,98,0,0.0,0,Novice
dotnet/maui,33432,jfversluis,copilot-pull-request-reviewer,0.16,43,2175,158,0.84,305,Core Reviewer
dotnet/maui,33431,dotnet-maestro,rmarinho,39.41,3,6,0,0.0,0,Novice
dotnet/maui,33426,Vignesh-SF3580,copilot-pull-request-reviewer,143.35,12,161,36,0.89,0,Reliable Author
dotnet/maui,33425,rmarinho,copilot-pull-request-reviewer,0.0,1,264,362,0.88,643,Core Reviewer
dotnet/maui,33423,jfversluis,copilot-pull-request-reviewer,0.03,4,2,158,0.84,305,Core Reviewer
dotnet/maui,33422,rmarinho,copilot-pull-request-reviewer,0.0,1,298,362,0.88,643,Core Reviewer
dotnet/maui,33416,PureWeen,copilot-pull-request-reviewer,0.02,1,2,205,0.86,472,Core Reviewer
dotnet/maui,33413,copilot-swe-agent,PureWeen,4.82,1,106,0,0.0,0,Novice
dotnet/maui,33409,NafeelaNazhir,copilot-pull-request-reviewer,0.24,21,203,31,0.9,0,Reliable Author
dotnet/maui,33408,StephaneDelcroix,copilot-pull-request-reviewer,0.16,3,150,147,0.87,125,Core Reviewer
dotnet/maui,33406,SubhikshaSf4851,copilot-pull-request-reviewer,8.18,7,563,32,0.94,0,Reliable Author
dotnet/maui,33369,SubhikshaSf4851,copilot-pull-request-reviewer,1.8,3,188,32,0.94,0,Reliable Author
dotnet/maui,33363,PureWeen,copilot-pull-request-reviewer,0.16,18,6483,205,0.86,472,Core Reviewer
dotnet/maui,33359,Vignesh-SF3580,copilot-pull-request-reviewer,7.8,10,55,36,0.89,0,Reliable Author
dotnet/maui,33354,copilot-swe-agent,PureWeen,18.96,12,384,0,0.0,0,Novice
dotnet/maui,33353,jeremy-visionaid,kubaflo,16.6,26,969,5,0.8,0,Reliable Author
dotnet/maui,33349,copilot-swe-agent,kubaflo,22.33,18,992,0,0.0,0,Novice
dotnet/maui,33343,kubaflo,PureWeen,15.41,6,121,255,0.6,318,Core Reviewer
dotnet/maui,33339,HarishwaranVijayakumar,copilot-pull-request-reviewer,1.14,6,41,29,0.79,0,Reliable Author
dotnet/maui,33337,SubhikshaSf4851,copilot-pull-request-reviewer,25.27,13,15,32,0.94,0,Reliable Author
dotnet/maui,33332,devanathan-vaithiyanathan,copilot-pull-request-reviewer,31.69,9,122,63,0.67,0,Noisy Author
dotnet/maui,33328,PureWeen,copilot-pull-request-reviewer,0.09,52,1789,205,0.86,472,Core Reviewer
dotnet/maui,33327,copilot-swe-agent,PureWeen,0.45,12,1079,0,0.0,0,Novice
dotnet/maui,33325,PureWeen,copilot-pull-request-reviewer,43.91,6,439,205,0.86,472,Core Reviewer
dotnet/maui,33323,PureWeen,copilot-pull-request-reviewer,0.16,7,6697,205,0.86,472,Core Reviewer
dotnet/maui,33321,PureWeen,copilot-pull-request-reviewer,0.11,2,402,205,0.86,472,Core Reviewer
dotnet/maui,33297,Shalini-Ashokan,copilot-pull-request-reviewer,28.45,6,28,35,0.69,2,Noisy Author
dotnet/maui,33281,praveenkumarkarunanithi,copilot-pull-request-reviewer,99.62,6,90,25,0.76,0,Reliable Author
dotnet/maui,33256,devanathan-vaithiyanathan,copilot-pull-request-reviewer,123.92,11,285,63,0.67,0,Noisy Author
dotnet/maui,33251,copilot-swe-agent,PureWeen,6.94,58,806,0,0.0,0,Novice
dotnet/maui,33234,davidnguyen-tech,simonrozsival,479.63,14,77,1,1.0,0,Novice
dotnet/maui,33233,kotlarmilos,copilot-pull-request-reviewer,0.06,4,88,6,0.5,1,Noisy Author
dotnet/maui,33228,Vignesh-SF3580,copilot-pull-request-reviewer,1.68,2,169,36,0.89,0,Reliable Author
dotnet/maui,33213,SuthiYuvaraj,copilot-pull-request-reviewer,1.73,13,262,33,0.61,0,Noisy Author
dotnet/maui,33209,jfversluis,copilot-pull-request-reviewer,0.03,4,20,158,0.84,305,Core Reviewer
dotnet/maui,33204,kubaflo,copilot-pull-request-reviewer,0.16,5,269,255,0.6,318,Core Reviewer
dotnet/maui,33198,jfversluis,copilot-pull-request-reviewer,0.08,6,412,158,0.84,305,Core Reviewer
dotnet/maui,33196,copilot-swe-agent,copilot-pull-request-reviewer,1.42,15,183,0,0.0,0,Novice
dotnet/maui,33194,Shalini-Ashokan,copilot-pull-request-reviewer,54.43,4,8,35,0.69,2,Noisy Author
dotnet/maui,33173,Dhivya-SF4094,copilot-pull-request-reviewer,4.31,10,414,29,0.69,1,Noisy Author
dotnet/maui,33134,NanthiniMahalingam,copilot-pull-request-reviewer,22.89,4,297,27,0.74,0,Noisy Author
dotnet/maui,33129,simonrozsival,StephaneDelcroix,31.7,7,337,45,0.71,85,Core Reviewer
dotnet/maui,33127,kubaflo,copilot-pull-request-reviewer,0.18,6,487,255,0.6,318,Core Reviewer
dotnet/maui,33108,LogishaSelvarajSF4525,copilot-pull-request-reviewer,52.31,6,1529,22,1.0,0,Reliable Author
dotnet/maui,33091,SubhikshaSf4851,copilot-pull-request-reviewer,68.2,7,102,32,0.94,0,Reliable Author
dotnet/maui,33088,SuthiYuvaraj,copilot-pull-request-reviewer,26.58,5,16,33,0.61,0,Noisy Author
dotnet/maui,33075,rmarinho,copilot-pull-request-reviewer,0.01,28,468,362,0.88,643,Core Reviewer
dotnet/maui,32905,copilot-swe-agent,simonrozsival,2.25,24,1452,0,0.0,0,Novice
dotnet/maui,32891,kubaflo,copilot-pull-request-reviewer,0.16,8,5,255,0.6,318,Core Reviewer
dotnet/maui,32889,TamilarasanSF4853,copilot-pull-request-reviewer,21.93,12,122,57,0.96,0,Reliable Author
dotnet/maui,32757,jonathanpeppers,rolfbjarne,136.73,11,302,21,0.76,52,Core Reviewer
dotnet/maui,32734,NanthiniMahalingam,copilot-pull-request-reviewer,24.04,9,94,27,0.74,0,Noisy Author
dotnet/maui,32525,NafeelaNazhir,copilot-pull-request-reviewer,115.94,14,2277,31,0.9,0,Reliable Author
dotnet/maui,32456,kubaflo,copilot-pull-request-reviewer,0.16,10,7,255,0.6,318,Core Reviewer
dotnet/maui,32349,NanthiniMahalingam,jsuarezruiz,24.24,8,177,27,0.74,0,Noisy Author
dotnet/maui,32311,BagavathiPerumal,jsuarezruiz,49.0,12,218,25,0.84,0,Reliable Author
dotnet/maui,32296,SubhikshaSf4851,jsuarezruiz,1.25,16,168,32,0.94,0,Reliable Author
dotnet/maui,32289,Vignesh-SF3580,copilot-pull-request-reviewer,48.79,11,300,36,0.89,0,Reliable Author
dotnet/maui,32286,SuthiYuvaraj,jsuarezruiz,2.6,7,48,33,0.61,0,Noisy Author
dotnet/maui,32145,devanathan-vaithiyanathan,jsuarezruiz,1.18,27,101,63,0.67,0,Noisy Author
dotnet/maui,31962,praveenkumarkarunanithi,jsuarezruiz,1.39,10,110,25,0.76,0,Reliable Author
dotnet/maui,31833,LogishaSelvarajSF4525,jsuarezruiz,31.92,21,1746,22,1.0,0,Reliable Author
dotnet/maui,31722,devanathan-vaithiyanathan,copilot-pull-request-reviewer,6.12,10,1736,63,0.67,0,Noisy Author
dotnet/maui,31714,Tamilarasan-Paranthaman,copilot-pull-request-reviewer,17.4,38,335,36,0.81,0,Reliable Author
dotnet/maui,31619,SuthiYuvaraj,copilot-pull-request-reviewer,0.12,24,28,33,0.61,0,Noisy Author
dotnet/maui,31487,SubhikshaSf4851,copilot-pull-request-reviewer,1.23,10,355,32,0.94,0,Reliable Author
dotnet/maui,31403,praveenkumarkarunanithi,copilot-pull-request-reviewer,0.02,8,159,25,0.76,0,Reliable Author
dotnet/maui,31248,devanathan-vaithiyanathan,copilot-pull-request-reviewer,29.68,10,165,63,0.67,0,Noisy Author
dotnet/maui,31129,SubhikshaSf4851,copilot-pull-request-reviewer,26.76,13,79,32,0.94,0,Reliable Author
dotnet/maui,30880,HarishwaranVijayakumar,copilot-pull-request-reviewer,44.9,9,141,29,0.79,0,Reliable Author
dotnet/maui,30505,SyedAbdulAzeemSF4852,copilot-pull-request-reviewer,24.76,9,90,44,0.73,0,Noisy Author
dotnet/maui,29964,SyedAbdulAzeemSF4852,copilot-pull-request-reviewer,46.72,13,105,44,0.73,0,Noisy Author
dotnet/maui,29780,copilot-swe-agent,jonathanpeppers,1.09,58,32,0,0.0,0,Novice
dotnet/maui,29618,SuthiYuvaraj,jsuarezruiz,68.34,14,218,33,0.61,0,Noisy Author
dotnet/maui,29265,praveenkumarkarunanithi,jsuarezruiz,45.31,19,128,25,0.76,0,Reliable Author
dotnet/maui,29228,Ahamed-Ali,copilot-pull-request-reviewer,19.78,13,115,45,0.8,2,Reliable Author
dotnet/maui,29101,kubaflo,copilot-pull-request-reviewer,4895.71,5,454,255,0.6,318,Core Reviewer
dotnet/maui,29022,Ahamed-Ali,jsuarezruiz,0.75,7,57,45,0.8,2,Reliable Author
dotnet/maui,28886,Tamilarasan-Paranthaman,jsuarezruiz,18.24,6,336,36,0.81,0,Reliable Author
dotnet/maui,28309,Shalini-Ashokan,MartyIX,0.04,25,57,35,0.69,2,Noisy Author
dotnet/maui,28238,devanathan-vaithiyanathan,MartyIX,1.74,16,55,63,0.67,0,Noisy Author
dotnet/maui,26782,devanathan-vaithiyanathan,jsuarezruiz,477.83,22,153,63,0.67,0,Noisy Author
dotnet/maui,26194,NanthiniMahalingam,jsuarezruiz,2.19,19,69,27,0.74,0,Noisy Author
Devolutions/UniGetUI,4428,martinet101,marticliment,0.06,1,350,243,0.85,0,Reliable Author
Devolutions/UniGetUI,4400,martinet101,marticliment,5.41,1,42,243,0.85,0,Reliable Author
Devolutions/UniGetUI,4383,martinet101,marticliment,6.67,1,99,243,0.85,0,Reliable Author
Devolutions/UniGetUI,4380,Saibamen,marticliment,0.0,1,2,5,0.8,0,Reliable Author
Devolutions/UniGetUI,4361,martinet101,marticliment,1.67,1,1111,243,0.85,0,Reliable Author
Devolutions/UniGetUI,4354,martinet101,marticliment,7.34,1,10,243,0.85,0,Reliable Author
Devolutions/UniGetUI,4334,martinet101,marticliment,5.94,1,786,243,0.85,0,Reliable Author
Devolutions/UniGetUI,4329,martinet101,marticliment,8.11,1,167,243,0.85,0,Reliable Author
dotnet/roslyn,82569,dotnet-bot,dotnet-policy-service,0.02,1,6057,67,0.93,0,Reliable Author
dotnet/roslyn,82566,RikkiGibson,JoeRobich,0.11,3,215,102,0.85,229,Core Reviewer
dotnet/roslyn,82561,dotnet-maestro,dotnet-policy-service,0.01,1,7,0,0.0,0,Novice
dotnet/roslyn,82556,akhera99,JoeRobich,0.01,1,4,95,0.89,140,Core Reviewer
dotnet/roslyn,82555,akhera99,JoeRobich,0.16,1,2,95,0.89,140,Core Reviewer
dotnet/roslyn,82553,333fred,jjonescz,0.07,2,5,103,0.79,345,Core Reviewer
dotnet/roslyn,82547,jjonescz,phil-allen-msft,31.11,1,12127,174,0.83,428,Core Reviewer
dotnet/roslyn,82545,dotnet-maestro,dotnet-policy-service,0.01,1,11,0,0.0,0,Novice
dotnet/roslyn,82544,dotnet-maestro,dotnet-policy-service,0.01,1,815,0,0.0,0,Novice
dotnet/roslyn,82541,RikkiGibson,jjonescz,9.2,4,1039,102,0.85,229,Core Reviewer
dotnet/roslyn,82538,AlekseyTs,333fred,0.88,3,363,188,0.93,271,Core Reviewer
dotnet/roslyn,82513,dotnet-bot,dotnet-policy-service,0.01,1,52,67,0.93,0,Reliable Author
dotnet/roslyn,82510,phil-allen-msft,jjonescz,0.26,5,1,3,1.0,36,Core Reviewer
dotnet/roslyn,82507,phil-allen-msft,akhera99,0.02,1,25,3,1.0,36,Core Reviewer
dotnet/roslyn,82506,akhera99,JoeRobich,1.87,1,2,95,0.89,140,Core Reviewer
dotnet/roslyn,82505,akhera99,JoeRobich,15.43,2,2,95,0.89,140,Core Reviewer
dotnet/roslyn,82504,akhera99,JoeRobich,0.04,2,4,95,0.89,140,Core Reviewer
dotnet/roslyn,82503,dotnet-bot,dotnet-policy-service,0.01,1,52,67,0.93,0,Reliable Author
dotnet/roslyn,82502,akhera99,JoeRobich,0.04,3,23155,95,0.89,140,Core Reviewer
dotnet/roslyn,82500,AlekseyTs,jcouv,24.35,10,2411,188,0.93,271,Core Reviewer
dotnet/roslyn,82499,akhera99,JoeRobich,0.02,1,40,95,0.89,140,Core Reviewer
dotnet/roslyn,82497,dotnet-bot,dotnet-policy-service,0.02,1,132,67,0.93,0,Reliable Author
dotnet/roslyn,82493,dotnet-maestro,dotnet-policy-service,0.07,1,57,0,0.0,0,Novice
dotnet/roslyn,82492,ToddGrun,JoeRobich,19.28,3,24,183,0.78,176,Core Reviewer
dotnet/roslyn,82488,jcouv,AlekseyTs,10.38,2,686,139,0.94,262,Core Reviewer
dotnet/roslyn,82486,akhera99,JoeRobich,0.88,8,425,95,0.89,140,Core Reviewer
dotnet/roslyn,82481,RikkiGibson,jjonescz,10.64,9,349,102,0.85,229,Core Reviewer
dotnet/roslyn,82477,jjonescz,AlekseyTs,1.3,15,45,174,0.83,428,Core Reviewer
dotnet/roslyn,82468,dotnet-bot,dotnet-policy-service,0.06,1,0,67,0.93,0,Reliable Author
dotnet/roslyn,82463,jcouv,jjonescz,11.7,10,312,139,0.94,262,Core Reviewer
dotnet/roslyn,82461,AlekseyTs,RikkiGibson,1.6,3,42,188,0.93,271,Core Reviewer
dotnet/roslyn,82460,jcouv,AlekseyTs,2.35,1,63838,139,0.94,262,Core Reviewer
dotnet/roslyn,82459,CyrusNajmabadi,JoeRobich,130.34,3,846,789,0.89,535,Core Reviewer
dotnet/roslyn,82457,CyrusNajmabadi,davkean,2.2,8,783,789,0.89,535,Core Reviewer
dotnet/roslyn,82456,jjonescz,jcouv,31.89,8,713,174,0.83,428,Core Reviewer
dotnet/roslyn,82454,jasonmalinowski,JoeRobich,10.27,2,25,111,0.92,288,Core Reviewer
dotnet/roslyn,82452,jcouv,tmat,11.05,5,332,139,0.94,262,Core Reviewer
dotnet/roslyn,82451,dibarbet,davidwengier,0.15,4,118,141,0.77,372,Core Reviewer
dotnet/roslyn,82448,AlekseyTs,RikkiGibson,0.94,8,927,188,0.93,271,Core Reviewer
dotnet/roslyn,82442,akhera99,JoeRobich,71.25,3,23,95,0.89,140,Core Reviewer
dotnet/roslyn,82439,olegtk,JoeRobich,1.85,7,291,6,1.0,2,Reliable Author
dotnet/roslyn,82438,jasonmalinowski,JoeRobich,4.4,1,173,111,0.92,288,Core Reviewer
dotnet/roslyn,82419,davidwengier,JoeRobich,16.55,2,82,71,0.99,62,Core Reviewer
dotnet/roslyn,82417,dotnet-maestro,dotnet-policy-service,0.06,1,22,0,0.0,0,Novice
dotnet/roslyn,82418,dotnet-maestro,dotnet-policy-service,0.06,1,22,0,0.0,0,Novice
dotnet/roslyn,82415,copilot-swe-agent,JoeRobich,0.28,2,21,0,0.0,0,Novice
dotnet/roslyn,82413,JoeRobich,akhera99,27.63,1,5,98,0.71,557,Core Reviewer
dotnet/roslyn,82411,copilot-swe-agent,JoeRobich,0.64,1,217,0,0.0,0,Novice
dotnet/roslyn,82410,copilot-swe-agent,JoeRobich,0.65,6,96,0,0.0,0,Novice
dotnet/roslyn,82408,AlekseyTs,RikkiGibson,67.74,10,3660,188,0.93,271,Core Reviewer
dotnet/roslyn,82407,jasonmalinowski,CyrusNajmabadi,0.12,7,739,111,0.92,288,Core Reviewer
dotnet/roslyn,82406,AlekseyTs,jcouv,48.96,5,114,188,0.93,271,Core Reviewer
dotnet/roslyn,82404,333fred,copilot-pull-request-reviewer,0.12,11,115,103,0.79,345,Core Reviewer
dotnet/roslyn,82403,dotnet-maestro,dotnet-policy-service,0.03,1,811,0,0.0,0,Novice
dotnet/roslyn,82402,akhera99,JoeRobich,1.58,1,6,95,0.89,140,Core Reviewer
dotnet/roslyn,82395,stbau04,jcouv,70.14,11,56,7,0.71,0,Noisy Author
dotnet/roslyn,82394,akhera99,dibarbet,0.02,1,2,95,0.89,140,Core Reviewer
dotnet/roslyn,82393,akhera99,dibarbet,0.17,2,52,95,0.89,140,Core Reviewer
dotnet/roslyn,82392,CyrusNajmabadi,JoeRobich,6.09,3,118,789,0.89,535,Core Reviewer
dotnet/roslyn,82390,AlekseyTs,jjonescz,15.29,3,93,188,0.93,271,Core Reviewer
dotnet/roslyn,82389,RikkiGibson,dibarbet,0.09,2,80,102,0.85,229,Core Reviewer
dotnet/roslyn,82387,copilot-swe-agent,dibarbet,0.41,3,2,0,0.0,0,Novice
dotnet/roslyn,82386,dotnet-bot,dotnet-policy-service,0.01,1,52,67,0.93,0,Reliable Author
dotnet/roslyn,82384,dotnet-bot,dotnet-policy-service,0.01,1,52,67,0.93,0,Reliable Author
dotnet/roslyn,82383,jjonescz,jcouv,6.24,14,3759,174,0.83,428,Core Reviewer
dotnet/roslyn,82381,AlekseyTs,RikkiGibson,9.22,5,193,188,0.93,271,Core Reviewer
dotnet/roslyn,82377,AlekseyTs,jjonescz,9.27,1,10,188,0.93,271,Core Reviewer
dotnet/roslyn,82376,dibarbet,JoeRobich,0.2,5,356,141,0.77,372,Core Reviewer
dotnet/roslyn,82375,jcouv,333fred,8.56,4,140588,139,0.94,262,Core Reviewer
dotnet/roslyn,82374,dotnet-bot,dotnet-policy-service,0.01,1,52,67,0.93,0,Reliable Author
dotnet/roslyn,82373,dotnet-bot,dotnet-policy-service,0.01,1,102,67,0.93,0,Reliable Author
dotnet/roslyn,82370,jasonmalinowski,333fred,0.03,16,111,111,0.92,288,Core Reviewer
dotnet/roslyn,82369,akhera99,JoeRobich,0.21,1,41,95,0.89,140,Core Reviewer
dotnet/roslyn,82368,akhera99,JoeRobich,0.22,1,37,95,0.89,140,Core Reviewer
dotnet/roslyn,82367,akhera99,JoeRobich,0.25,6,37,95,0.89,140,Core Reviewer
dotnet/roslyn,82366,akhera99,JoeRobich,0.47,1,25,95,0.89,140,Core Reviewer
dotnet/roslyn,82365,akhera99,JoeRobich,0.08,2,27,95,0.89,140,Core Reviewer
dotnet/roslyn,82364,dotnet-bot,dotnet-policy-service,0.01,1,26,67,0.93,0,Reliable Author
dotnet/roslyn,82362,Venkad000,tmat,10.25,1,2,4,1.0,0,Reliable Author
dotnet/roslyn,82359,jasonmalinowski,dibarbet,0.5,4,206,111,0.92,288,Core Reviewer
dotnet/roslyn,82358,JoeRobich,jasonmalinowski,1.41,5,25,98,0.71,557,Core Reviewer
dotnet/roslyn,82350,jjonescz,jaredpar,8.04,7,53,174,0.83,428,Core Reviewer
dotnet/roslyn,82338,JoeRobich,akhera99,0.71,2,6,98,0.71,557,Core Reviewer
dotnet/roslyn,82335,Venkad000,333fred,18.41,7,3,4,1.0,0,Reliable Author
dotnet/roslyn,82333,copilot-swe-agent,jeffhandley,6.32,4,70,0,0.0,0,Novice
dotnet/roslyn,82330,dibarbet,JoeRobich,18.65,9,383,141,0.77,372,Core Reviewer
dotnet/roslyn,82328,dotnet-maestro,dotnet-policy-service,0.0,3,2,0,0.0,0,Novice
dotnet/roslyn,82326,jasonmalinowski,dibarbet,0.31,3,18,111,0.92,288,Core Reviewer
dotnet/roslyn,82325,AlekseyTs,RikkiGibson,20.48,7,8612,188,0.93,271,Core Reviewer
dotnet/roslyn,82324,jcouv,AlekseyTs,64.89,12,29,139,0.94,262,Core Reviewer
dotnet/roslyn,82322,akhera99,JoeRobich,0.06,5,1,95,0.89,140,Core Reviewer
dotnet/roslyn,82319,dotnet-bot,dotnet-policy-service,0.01,1,26,67,0.93,0,Reliable Author
dotnet/roslyn,82318,dotnet-bot,dotnet-policy-service,0.01,1,28,67,0.93,0,Reliable Author
dotnet/roslyn,82316,dibarbet,CyrusNajmabadi,1.03,4,81,141,0.77,372,Core Reviewer
dotnet/roslyn,82315,genlu,JoeRobich,13.78,5,223,22,0.73,36,Core Reviewer
dotnet/roslyn,82309,dibarbet,jkoritzinsky,1.81,3,6,141,0.77,372,Core Reviewer
dotnet/roslyn,82303,jcouv,333fred,2.22,8,437,139,0.94,262,Core Reviewer
dotnet/roslyn,82300,jjonescz,333fred,106.25,16,54,174,0.83,428,Core Reviewer
dotnet/roslyn,82299,CyrusNajmabadi,jjonescz,0.03,3,30,789,0.89,535,Core Reviewer
dotnet/roslyn,82297,jcouv,AlekseyTs,9.73,5,585,139,0.94,262,Core Reviewer
dotnet/roslyn,82296,jcouv,AlekseyTs,18.35,8,59,139,0.94,262,Core Reviewer
dotnet/roslyn,82295,tmat,JoeRobich,0.05,2,30,116,0.82,46,Core Reviewer
dotnet/roslyn,82290,dibarbet,jasonmalinowski,1.78,1,24,141,0.77,372,Core Reviewer
dotnet/roslyn,82289,dibarbet,JoeRobich,0.03,2,6,141,0.77,372,Core Reviewer
dotnet/roslyn,82286,akhera99,dibarbet,1.22,8,13,95,0.89,140,Core Reviewer
dotnet/roslyn,82284,TrueTheos,CyrusNajmabadi,1.73,14,190,1,1.0,0,Novice
dotnet/roslyn,82282,jjonescz,AlekseyTs,4.65,1,20,174,0.83,428,Core Reviewer
dotnet/roslyn,82278,AlekseyTs,333fred,5.71,2,72292,188,0.93,271,Core Reviewer
dotnet/roslyn,82276,dibarbet,jasonmalinowski,2.54,9,23,141,0.77,372,Core Reviewer
dotnet/roslyn,82269,akhera99,jasonmalinowski,0.07,5,2,95,0.89,140,Core Reviewer
dotnet/roslyn,82267,jjonescz,jcouv,53.65,5,49690,174,0.83,428,Core Reviewer
dotnet/roslyn,82266,kevingosse,CyrusNajmabadi,0.94,15,85,1,1.0,0,Novice
dotnet/roslyn,82257,jasonmalinowski,JoeRobich,0.7,1,105,111,0.92,288,Core Reviewer
dotnet/roslyn,82256,jkoritzinsky,JoeRobich,0.1,6,8,4,1.0,1,Reliable Author
dotnet/roslyn,82245,DoctorKrolic,akhera99,174.68,2,297,35,0.83,11,Core Reviewer
dotnet/roslyn,82243,dotnet-bot,dotnet-policy-service,0.01,1,303,67,0.93,0,Reliable Author
dotnet/roslyn,82242,KirillOsenkov,davidwengier,0.06,4,29,1,1.0,1,Novice
dotnet/roslyn,82240,tmat,DustinCampbell,22.56,6,14,116,0.82,46,Core Reviewer
dotnet/roslyn,82238,ratijas,JoeRobich,10.11,1,19,1,1.0,0,Novice
dotnet/roslyn,82237,cuiweixie,JoeRobich,17.43,5,46,1,1.0,0,Novice
dotnet/roslyn,82236,333fred,jcouv,42.45,9,281,103,0.79,345,Core Reviewer
dotnet/roslyn,82235,copilot-swe-agent,JoeRobich,19.43,1,371,0,0.0,0,Novice
dotnet/roslyn,82233,dotnet-bot,dotnet-policy-service,0.01,1,104,67,0.93,0,Reliable Author
dotnet/roslyn,82232,dotnet-bot,dotnet-policy-service,0.01,1,26,67,0.93,0,Reliable Author
dotnet/roslyn,82231,dotnet-bot,dotnet-policy-service,0.01,1,104,67,0.93,0,Reliable Author
dotnet/roslyn,82230,JoeRobich,dibarbet,0.25,3,10,98,0.71,557,Core Reviewer
dotnet/roslyn,82229,copilot-swe-agent,JoeRobich,0.31,1,5,0,0.0,0,Novice
dotnet/roslyn,82225,tmat,DustinCampbell,46.79,2,501,116,0.82,46,Core Reviewer
dotnet/roslyn,82220,jcouv,jjonescz,31.9,3,64,139,0.94,262,Core Reviewer
dotnet/roslyn,82218,jcouv,AlekseyTs,114.39,3,3404,139,0.94,262,Core Reviewer
dotnet/roslyn,82217,333fred,phil-allen-msft,20.6,1,4,103,0.79,345,Core Reviewer
dotnet/roslyn,82216,dotnet-bot,dotnet-policy-service,0.03,1,536,67,0.93,0,Reliable Author
dotnet/roslyn,82215,AlekseyTs,333fred,0.19,6,15,188,0.93,271,Core Reviewer
dotnet/roslyn,82214,RikkiGibson,dibarbet,120.62,9,625,102,0.85,229,Core Reviewer
dotnet/roslyn,82213,AlekseyTs,RikkiGibson,0.16,5,10,188,0.93,271,Core Reviewer
dotnet/roslyn,82211,JoeRobich,dibarbet,24.63,7,1088,98,0.71,557,Core Reviewer
dotnet/roslyn,82201,copilot-swe-agent,dibarbet,0.24,10,70,0,0.0,0,Novice
dotnet/roslyn,82197,davidwengier,jasonmalinowski,27.42,8,148,71,0.99,62,Core Reviewer
dotnet/roslyn,82194,akhera99,jasonmalinowski,29.52,5,144,95,0.89,140,Core Reviewer
dotnet/roslyn,82192,jjonescz,AlekseyTs,1.78,7,7,174,0.83,428,Core Reviewer
dotnet/roslyn,82190,davidwengier,akhera99,36.57,1,2,71,0.99,62,Core Reviewer
dotnet/roslyn,82189,davidwengier,akhera99,36.59,1,2,71,0.99,62,Core Reviewer
dotnet/roslyn,82188,davidwengier,jjonescz,2.35,1,1,71,0.99,62,Core Reviewer
dotnet/roslyn,82186,dotnet-bot,dotnet-policy-service,0.01,1,210,67,0.93,0,Reliable Author
dotnet/roslyn,82185,davidwengier,dibarbet,0.06,2,1,71,0.99,62,Core Reviewer
dotnet/roslyn,82184,dibarbet,jasonmalinowski,0.83,2,12,141,0.77,372,Core Reviewer
dotnet/roslyn,82182,dibarbet,jasonmalinowski,0.67,2,116,141,0.77,372,Core Reviewer
dotnet/roslyn,82181,dotnet-bot,dotnet-policy-service,0.01,1,594,67,0.93,0,Reliable Author
dotnet/roslyn,82180,RikkiGibson,AlekseyTs,0.35,2,76848,102,0.85,229,Core Reviewer
dotnet/roslyn,82179,akhera99,JoeRobich,0.83,1,59,95,0.89,140,Core Reviewer
dotnet/roslyn,82151,dkurepa,AlekseyTs,0.18,8,2,2,0.5,1,Noisy Author
dotnet/roslyn,82149,jjonescz,jaredpar,39.39,5,191,174,0.83,428,Core Reviewer
dotnet/roslyn,82147,dotnet-maestro,dotnet-policy-service,0.06,3,34,0,0.0,0,Novice
dotnet/roslyn,82142,AlekseyTs,RikkiGibson,25.15,18,3607,188,0.93,271,Core Reviewer
dotnet/roslyn,82139,ToddGrun,AlekseyTs,2.91,14,21,183,0.78,176,Core Reviewer
dotnet/roslyn,82136,RikkiGibson,333fred,3.05,2,88,102,0.85,229,Core Reviewer
dotnet/roslyn,82134,ToddGrun,dibarbet,0.38,2,34,183,0.78,176,Core Reviewer
dotnet/roslyn,82133,ToddGrun,dibarbet,44.54,3,50,183,0.78,176,Core Reviewer
dotnet/roslyn,82111,dotnet-bot,dotnet-policy-service,0.01,1,132,67,0.93,0,Reliable Author
dotnet/roslyn,82110,JoeRobich,jjonescz,0.36,1,2,98,0.71,557,Core Reviewer
